[INFO] 18:16:34:731 gameboy/(23315:23315): El PUERTO es: 37227
[INFO] 18:18:05:81 gameboy/(23520:23520): El IP es: 127.0.0.1
[INFO] 18:18:05:82 gameboy/(23520:23520): El PUERTO es: 37227
[INFO] 18:21:56:472 gameboy/(23985:23985): El IP es: 127.0.0.1
[INFO] 18:21:56:479 gameboy/(23985:23985): El PUERTO es: 37227
[INFO] 18:22:47:890 gameboy/(24072:24072): El IP es: 127.0.0.1
[INFO] 18:22:47:891 gameboy/(24072:24072): El PUERTO es: 37227
[INFO] 15:35:25:610 gameboy/(5928:5928): El IP es: 127.0.0.1
[INFO] 15:35:25:685 gameboy/(5928:5928): El PUERTO es: 37227
[INFO] 15:38:44:259 gameboy/(6456:6456): El IP es: 127.0.0.1
[INFO] 15:38:44:261 gameboy/(6456:6456): El PUERTO es: 37227
[INFO] 15:54:19:533 gameboy/(8803:8803): El IP es: 127.0.0.1
[INFO] 15:54:19:535 gameboy/(8803:8803): El PUERTO es: 37227
[INFO] 16:02:59:173 gameboy/(9857:9857): El IP es: 127.0.0.1
[INFO] 16:02:59:175 gameboy/(9857:9857): El PUERTO es: 37227
[INFO] 16:13:02:213 gameboy/(11020:11020): El IP es: 127.0.0.1
[INFO] 16:13:02:221 gameboy/(11020:11020): El PUERTO es: 37227
[INFO] 16:27:42:507 gameboy/(12461:12461): El IP es: 127.0.0.1
[INFO] 16:27:42:508 gameboy/(12461:12461): El PUERTO es: 37227
[INFO] 16:44:43:53 gameboy/(14487:14487): El IP es: 127.0.0.1
[INFO] 16:44:43:54 gameboy/(14487:14487): El PUERTO es: 37227
[INFO] 17:10:58:751 gameboy/(17099:17099): El IP es: 127.0.0.1
[INFO] 17:10:58:755 gameboy/(17099:17099): El PUERTO es: 37227
[INFO] 17:11:37:283 gameboy/(17306:17306): El IP es: 127.0.0.1
[INFO] 17:11:37:284 gameboy/(17306:17306): El PUERTO es: 37227
[INFO] 17:13:03:103 gameboy/(17475:17475): El IP es: 127.0.0.1
[INFO] 17:13:03:107 gameboy/(17475:17475): El PUERTO es: 37227
[INFO] 17:14:43:366 gameboy/(17709:17709): El IP es: 127.0.0.1
[INFO] 17:14:43:367 gameboy/(17709:17709): El PUERTO es: 37227
[INFO] 17:15:19:42 gameboy/(17799:17799): El IP es: 127.0.0.1
[INFO] 17:15:19:43 gameboy/(17799:17799): El PUERTO es: 37227
[INFO] 18:19:14:303 gameboy/(5162:5162): El IP es: 127.0.0.1
[INFO] 18:19:14:308 gameboy/(5162:5162): El PUERTO es: 37227
[INFO] 18:32:32:69 gameboy/(5530:5530): El IP es: 127.0.0.1
[INFO] 18:32:32:74 gameboy/(5530:5530): El PUERTO es: 37227
[INFO] 18:35:38:561 gameboy/(5693:5693): El IP es: 127.0.0.1
[INFO] 18:35:38:562 gameboy/(5693:5693): El PUERTO es: 37227
[INFO] 18:37:26:735 gameboy/(5753:5753): El IP es: 127.0.0.1
[INFO] 18:37:26:737 gameboy/(5753:5753): El PUERTO es: 37227
[INFO] 18:40:12:329 gameboy/(5817:5817): El IP es: 127.0.0.1
[INFO] 18:40:12:334 gameboy/(5817:5817): El PUERTO es: 37227
[INFO] 18:41:01:987 gameboy/(5853:5853): El IP es: 127.0.0.1
[INFO] 18:41:01:990 gameboy/(5853:5853): El PUERTO es: 37227
[INFO] 18:44:22:50 gameboy/(5954:5954): El IP es: 127.0.0.1
[INFO] 18:44:22:54 gameboy/(5954:5954): El PUERTO es: 37227
[INFO] 19:30:49:815 gameboy/(31970:31970): El IP es: 127.0.0.1
[INFO] 19:30:49:815 gameboy/(31970:31970): El PUERTO es: 37227
[INFO] 16:48:55:213 gameboy/(4120:4120): El IP es: 127.0.0.1
[INFO] 16:48:55:221 gameboy/(4120:4120): El PUERTO es: 37227
[INFO] 16:53:28:903 gameboy/(5245:5245): El IP es: 127.0.0.1
[INFO] 16:53:28:903 gameboy/(5245:5245): El PUERTO es: 37227
[INFO] 16:54:12:528 gameboy/(5390:5390): El IP es: 127.0.0.1
[INFO] 16:54:12:528 gameboy/(5390:5390): El PUERTO es: 37227
[INFO] 16:54:30:137 gameboy/(5425:5425): El IP es: 127.0.0.1
[INFO] 16:54:30:137 gameboy/(5425:5425): El PUERTO es: 37227
[INFO] 19:15:37:279 gameboy/(6684:6684): El IP es: 127.0.0.1
[INFO] 19:15:37:290 gameboy/(6684:6684): El PUERTO es: 37227
[INFO] 19:20:22:930 gameboy/(7305:7305): El IP es: 127.0.0.1
[INFO] 19:20:22:930 gameboy/(7305:7305): El PUERTO es: 37227
[INFO] 19:22:44:214 gameboy/(7784:7784): El IP es: 127.0.0.1
[INFO] 19:22:44:214 gameboy/(7784:7784): El PUERTO es: 37227
[INFO] 19:24:46:647 gameboy/(23721:23721): El IP es: 127.0.0.1
[INFO] 19:24:46:647 gameboy/(23721:23721): El PUERTO es: 37227
[INFO] 19:35:54:383 gameboy/(5988:5988): El IP es: 127.0.0.1
[INFO] 19:35:54:383 gameboy/(5988:5988): El PUERTO es: 37227
[INFO] 08:36:53:427 gameboy/(4027:4027): El IP es: 127.0.0.1
[INFO] 08:36:53:522 gameboy/(4027:4027): El PUERTO es: 37227
[INFO] 08:37:39:17 gameboy/(4326:4326): El IP es: 127.0.0.1
[INFO] 08:37:39:17 gameboy/(4326:4326): El PUERTO es: 37227
[INFO] 08:39:15:749 gameboy/(4706:4706): El IP es: 127.0.0.1
[INFO] 08:39:15:749 gameboy/(4706:4706): El PUERTO es: 37227
[INFO] 08:41:31:882 gameboy/(5051:5051): El IP es: 127.0.0.1
[INFO] 08:41:31:882 gameboy/(5051:5051): El PUERTO es: 37227
[INFO] 08:42:12:743 gameboy/(5216:5216): El IP es: 127.0.0.1
[INFO] 08:42:12:743 gameboy/(5216:5216): El PUERTO es: 37227
[INFO] 16:03:39:212 gameboy/(4781:4781): El IP es: 127.0.0.1
[INFO] 16:03:39:316 gameboy/(4781:4781): El PUERTO es: 37227
[INFO] 14:56:01:193 gameboy/(5327:5327): El IP es: 127.0.0.1
[INFO] 14:56:01:443 gameboy/(5327:5327): El PUERTO es: 37227
[INFO] 14:56:31:385 gameboy/(5374:5374): El IP es: 127.0.0.1
[INFO] 14:56:31:385 gameboy/(5374:5374): El PUERTO es: 37227
[INFO] 15:07:23:189 gameboy/(6355:6355): El IP es: 127.0.0.1
[INFO] 15:07:23:189 gameboy/(6355:6355): El PUERTO es: 37227
